human_id,other_id,sim
ENST00000606361.1|ENSG00000272037.1|OTTHUMG00000185512.1|OTTHUMT00000470631.1|KB-431C1.5-001|KB-431C1.5|1430|,ENSMUST00000136305.1|ENSMUSG00000086125.1|OTTMUSG00000028029.1|OTTMUST00000069427.1|Gm15942-001|Gm15942|810|,0.9607097
ENST00000623967.1|ENSG00000280387.1|OTTHUMG00000186869.1|OTTHUMT00000473937.1|RP5-1153D9.5-001|RP5-1153D9.5|1248|,ENSMUST00000136315.1|ENSMUSG00000085905.1|OTTMUSG00000016155.1|OTTMUST00000038652.1|Gm14273-001|Gm14273|1786|,0.9659549
ENST00000613300.1|ENSG00000277587.1|OTTHUMG00000186593.1|OTTHUMT00000473431.1|CTD-3116E22.8-001|CTD-3116E22.8|508|,ENSMUST00000136376.1|ENSMUSG00000062470.9|OTTMUSG00000032761.2|OTTMUST00000081558.1|Fbxl12os-001|Fbxl12os|2349|,0.9437497
ENST00000451618.1|ENSG00000224413.1|OTTHUMG00000090443.1|OTTHUMT00000206885.1|AP001476.2-001|AP001476.2|2198|,ENSMUST00000136382.1|ENSMUSG00000085468.1|OTTMUSG00000020433.1|OTTMUST00000048507.1|Gm15343-001|Gm15343|640|,0.9456296
ENST00000614448.1|ENSG00000277541.1|OTTHUMG00000021461.2|OTTHUMT00000056454.2|ZNF630-AS1-001|ZNF630-AS1|397|,ENSMUST00000136447.1|ENSMUSG00000086877.7|OTTMUSG00000018806.1|OTTMUST00000045270.1|A230072C01Rik-002|A230072C01Rik|1412|,0.90124136
ENST00000592917.1|ENSG00000267772.1|OTTHUMG00000180050.1|OTTHUMT00000449472.1|RP11-15E18.4-001|RP11-15E18.4|646|,ENSMUST00000136454.1|ENSMUSG00000085628.4|OTTMUSG00000001032.1|OTTMUST00000002062.1|Appbp2os-001|Appbp2os|635|,0.91722345
ENST00000624980.1|ENSG00000279066.1|OTTHUMG00000178837.1|OTTHUMT00000443522.1|HEXDC-IT1-001|HEXDC-IT1|1813|,ENSMUST00000136500.2|ENSMUSG00000086835.2|OTTMUSG00000004163.2|OTTMUST00000009441.2|Gm11775-001|Gm11775|773|,0.9581447
ENST00000438967.1|ENSG00000231102.1|OTTHUMG00000046284.2|OTTHUMT00000106780.2|RP11-298J23.5-001|RP11-298J23.5|408|,ENSMUST00000136531.1|ENSMUSG00000086930.1|OTTMUSG00000018358.1|OTTMUST00000044347.1|Frs3os-001|Frs3os|978|,0.9475248
ENST00000576215.1|ENSG00000263218.2|OTTHUMG00000177658.2|OTTHUMT00000438274.1|CTD-2561B21.7-001|CTD-2561B21.7|338|,ENSMUST00000136542.1|ENSMUSG00000085501.1|OTTMUSG00000004131.1|OTTMUST00000009325.1|Gm11772-001|Gm11772|532|,0.9001594
ENST00000435434.1|ENSG00000231233.1|OTTHUMG00000019005.1|OTTHUMT00000050209.1|CFAP58-AS1-001|CFAP58-AS1|795|,ENSMUST00000136557.1|ENSMUSG00000086121.1|OTTMUSG00000029689.2|OTTMUST00000073659.2|Gm16068-001|Gm16068|504|,0.9357633
ENST00000526362.1|ENSG00000255167.1|OTTHUMG00000166046.1|OTTHUMT00000387600.1|RP11-670N15.1-001|RP11-670N15.1|723|,ENSMUST00000136672.1|ENSMUSG00000085265.1|OTTMUSG00000024739.1|OTTMUST00000060906.1|Nell1os-002|Nell1os|491|,0.8968635
ENST00000556390.1|ENSG00000258658.1|OTTHUMG00000171230.1|OTTHUMT00000412427.1|RP11-517O13.3-001|RP11-517O13.3|399|,ENSMUST00000136690.2|ENSMUSG00000085622.8|OTTMUSG00000035109.1|OTTMUST00000089312.1|3110056K07Rik-002|3110056K07Rik|1063|,0.9176754
ENST00000433952.1|ENSG00000232837.1|OTTHUMG00000066032.1|OTTHUMT00000141402.1|AF064858.7-001|AF064858.7|1598|,ENSMUST00000136744.7|ENSMUSG00000086899.7|OTTMUSG00000020393.1|OTTMUST00000048355.1|1600002D24Rik-002|1600002D24Rik|1854|,0.9732995
ENST00000524132.5|ENSG00000253363.5|OTTHUMG00000163980.2|OTTHUMT00000376651.1|RP11-962G15.1-002|RP11-962G15.1|570|,ENSMUST00000136749.1|ENSMUSG00000074404.6|OTTMUSG00000034032.2|OTTMUST00000085913.1|Gm1698-001|Gm1698|2313|,0.9514483
ENST00000608476.5|ENSG00000232675.7|OTTHUMG00000031991.3|OTTHUMT00000472790.1|RP4-718D20.3-006|RP4-718D20.3|1254|,ENSMUST00000136794.1|ENSMUSG00000074753.5|OTTMUSG00000015643.1|OTTMUST00000037171.1|Gm14092-001|Gm14092|617|,0.9594469
ENST00000609273.1|ENSG00000273258.1|OTTHUMG00000186065.1|OTTHUMT00000472161.1|RP11-394I13.3-001|RP11-394I13.3|358|,ENSMUST00000136807.7|ENSMUSG00000085427.7|OTTMUSG00000013173.1|OTTMUST00000031815.1|6430710C18Rik-001|6430710C18Rik|1540|,0.9325402
ENST00000622936.1|ENSG00000278954.1|OTTHUMG00000179963.1|OTTHUMT00000449097.1|RP13-415G19.2-001|RP13-415G19.2|2466|,ENSMUST00000136820.1|ENSMUSG00000087581.1|OTTMUSG00000002217.2|OTTMUST00000004441.2|Gm11571-001|Gm11571|2396|,0.9784983
ENST00000421051.1|ENSG00000226527.1|OTTHUMG00000065062.1|OTTHUMT00000139728.1|AP000289.6-001|AP000289.6|1361|,ENSMUST00000136853.1|ENSMUSG00000085865.1|OTTMUSG00000028335.1|OTTMUST00000070227.1|Gm15966-002|Gm15966|480|,0.9618378
ENST00000433228.1|ENSG00000235834.1|OTTHUMG00000021202.1|OTTHUMT00000055930.1|RP1-60N8.1-001|RP1-60N8.1|1554|,ENSMUST00000136860.1|ENSMUSG00000086540.1|OTTMUSG00000019474.1|OTTMUST00000046500.1|Scml1-001|Scml1|576|,0.93003243
ENST00000418968.4|ENSG00000236841.7|OTTHUMG00000153891.4|OTTHUMT00000332859.4|AC007750.5-001|AC007750.5|4098|,ENSMUST00000136879.1|ENSMUSG00000087518.1|OTTMUSG00000012758.1|OTTMUST00000030488.1|Gm13561-001|Gm13561|1826|,0.97733974
ENST00000499066.2|ENSG00000246250.2|OTTHUMG00000166552.1|OTTHUMT00000390388.1|RP11-613D13.5-001|RP11-613D13.5|2190|,ENSMUST00000136886.7|ENSMUSG00000027196.11|OTTMUSG00000015001.1|OTTMUST00000035625.1|Alkbh3os1-001|Alkbh3os1|1550|,0.95222515
ENST00000606385.1|ENSG00000272053.1|OTTHUMG00000185692.1|OTTHUMT00000471007.1|RP11-367G6.3-001|RP11-367G6.3|1030|,ENSMUST00000136906.1|ENSMUSG00000085861.1|OTTMUSG00000000606.1|OTTMUST00000001204.1|1700016G14Rik-001|1700016G14Rik|863|,0.94985163
ENST00000636386.1|ENSG00000283445.1|OTTHUMG00000191617.1|OTTHUMT00000488850.1|RP11-63G10.4-002|RP11-63G10.4|2708|,ENSMUST00000136941.1|ENSMUSG00000084918.1|OTTMUSG00000008048.1|OTTMUST00000018197.1|Gm12708-001|Gm12708|1046|,0.9640323
ENST00000575236.1|ENSG00000263041.1|OTTHUMG00000177332.1|OTTHUMT00000436321.1|RP11-355F22.1-001|RP11-355F22.1|632|,ENSMUST00000136990.2|ENSMUSG00000087095.2|OTTMUSG00000037269.1|OTTMUST00000096128.1|Emx2os-001|Emx2os|5023|,0.94596815
ENST00000522817.1|ENSG00000253738.1|OTTHUMG00000164022.1|OTTHUMT00000376786.1|OTUD6B-AS1-002|OTUD6B-AS1|4275|,ENSMUST00000136992.7|ENSMUSG00000086587.7|OTTMUSG00000004551.1|OTTMUST00000010306.1|Gm11837-001|Gm11837|876|,0.94928277
ENST00000449427.2|ENSG00000234435.2|OTTHUMG00000032036.2|OTTHUMT00000078284.2|LINC01432-001|LINC01432|677|,ENSMUST00000136998.2|ENSMUSG00000086509.2|OTTMUSG00000015691.2|OTTMUST00000037295.2|Nkx2-2os-001|Nkx2-2os|4345|,0.95242375
ENST00000523178.1|ENSG00000253449.1|OTTHUMG00000163530.1|OTTHUMT00000374015.1|CTC-436K13.6-001|CTC-436K13.6|771|,ENSMUST00000137002.1|ENSMUSG00000086686.1|OTTMUSG00000005484.1|OTTMUST00000012211.1|F630206G17Rik-001|F630206G17Rik|685|,0.94944775
ENST00000579352.1|ENSG00000264177.1|OTTHUMG00000179473.1|OTTHUMT00000446568.1|RP1-37N7.1-001|RP1-37N7.1|4955|,ENSMUST00000137010.1|ENSMUSG00000060808.4|OTTMUSG00000005837.1|OTTMUST00000012978.1|B9d1os-001|B9d1os|674|,0.9585273
ENST00000533814.1|ENSG00000254693.1|OTTHUMG00000166473.1|OTTHUMT00000389899.1|RP11-58K22.5-001|RP11-58K22.5|543|,ENSMUST00000137073.1|ENSMUSG00000085852.1|OTTMUSG00000014546.1|OTTMUST00000034497.1|Gm13807-001|Gm13807|1295|,0.9377416
ENST00000513561.1|ENSG00000249073.1|OTTHUMG00000163048.1|OTTHUMT00000371468.1|WSPAR-001|WSPAR|683|,ENSMUST00000137096.1|ENSMUSG00000087668.1|OTTMUSG00000000039.1|OTTMUST00000000114.1|Gm11186-001|Gm11186|1179|,0.94145733
ENST00000625883.1|ENSG00000281508.1|OTTHUMG00000189747.1|OTTHUMT00000481661.1|CDR1-AS-001|CDR1-AS|1485|,ENSMUST00000137153.7|ENSMUSG00000071753.11|OTTMUSG00000017618.1|OTTMUST00000042803.1|C230004F18Rik-003|C230004F18Rik|2138|,0.8776103
ENST00000592536.1|ENSG00000267758.1|OTTHUMG00000180110.1|OTTHUMT00000449806.1|RP11-358B23.5-001|RP11-358B23.5|496|,ENSMUST00000137154.1|ENSMUSG00000085604.1|OTTMUSG00000002054.1|OTTMUST00000004169.1|Dhx58os-001|Dhx58os|1594|,0.9562283
ENST00000613868.1|ENSG00000275491.1|OTTHUMG00000186580.1|OTTHUMT00000473412.1|RP5-1009E24.8-001|RP5-1009E24.8|843|,ENSMUST00000137176.1|ENSMUSG00000087405.1|OTTMUSG00000016042.1|OTTMUST00000038270.1|Gm14232-001|Gm14232|446|,0.9470626
ENST00000624195.1|ENSG00000279029.1|OTTHUMG00000187415.1|OTTHUMT00000474926.1|RP11-144I2.1-001|RP11-144I2.1|1855|,ENSMUST00000137186.1|ENSMUSG00000086418.1|OTTMUSG00000011594.1|OTTMUST00000027100.1|Gm13362-001|Gm13362|839|,0.96942496
ENST00000446838.2|ENSG00000237750.2|OTTHUMG00000153947.2|OTTHUMT00000333138.2|AC007740.1-001|AC007740.1|2999|,ENSMUST00000137221.1|ENSMUSG00000085029.1|OTTMUSG00000012801.1|OTTMUST00000030680.1|Gm13569-001|Gm13569|574|,0.8447649
ENST00000417456.1|ENSG00000241014.1|OTTHUMG00000004046.3|OTTHUMT00000011546.3|RP11-244H3.1-002|RP11-244H3.1|3163|,ENSMUST00000137236.1|ENSMUSG00000085334.7|OTTMUSG00000009329.1|OTTMUST00000021206.1|Gm12940-003|Gm12940|1970|,0.97626436
ENST00000443012.1|ENSG00000226883.1|OTTHUMG00000008768.1|OTTHUMT00000024224.1|RP4-782L23.2-001|RP4-782L23.2|767|,ENSMUST00000137239.1|ENSMUSG00000044125.6|OTTMUSG00000008120.1|OTTMUST00000018463.1|9530080O11Rik-001|9530080O11Rik|1475|,0.935064
ENST00000602443.1|ENSG00000270076.1|OTTHUMG00000183970.1|OTTHUMT00000467637.1|AF131215.8-001|AF131215.8|707|,ENSMUST00000137259.1|ENSMUSG00000087652.1|OTTMUSG00000027836.1|OTTMUST00000068924.1|Gm15918-001|Gm15918|689|,0.93302727
ENST00000419667.2|ENSG00000230035.2|OTTHUMG00000002434.2|OTTHUMT00000006929.2|RP11-174G17-001|RP11-174G17|430|,ENSMUST00000137283.1|ENSMUSG00000086164.1|OTTMUSG00000010061.1|OTTMUST00000023391.1|Gm13029-001|Gm13029|594|,0.9183416
ENST00000623134.1|ENSG00000278982.1|OTTHUMG00000176128.1|OTTHUMT00000431548.1|RP5-1031D4.3-001|RP5-1031D4.3|1869|,ENSMUST00000137351.1|ENSMUSG00000086748.1|OTTMUSG00000011193.1|OTTMUST00000026270.1|Gm13261-001|Gm13261|1020|,0.9378268
ENST00000560900.1|ENSG00000259754.1|OTTHUMG00000172114.1|OTTHUMT00000416881.1|RP11-208K4.1-001|RP11-208K4.1|581|,ENSMUST00000137397.1|ENSMUSG00000087450.1|OTTMUSG00000015255.1|OTTMUST00000036142.1|Gm13994-001|Gm13994|513|,0.9218197
ENST00000624792.1|ENSG00000279848.1|OTTHUMG00000189179.1|OTTHUMT00000479001.1|CTA-992D9.9-001|CTA-992D9.9|1315|,ENSMUST00000137398.7|ENSMUSG00000085271.7|OTTMUSG00000029083.1|OTTMUST00000072141.1|E130006D01Rik-001|E130006D01Rik|906|,0.93199193
ENST00000444862.1|ENSG00000232500.1|OTTHUMG00000066367.1|OTTHUMT00000141967.1|AP005273.1-001|AP005273.1|522|,ENSMUST00000137405.1|ENSMUSG00000084825.1|OTTMUSG00000018612.1|OTTMUST00000044792.1|2410152P15Rik-001|2410152P15Rik|871|,0.95118845
ENST00000578408.1|ENSG00000265222.1|OTTHUMG00000179638.1|OTTHUMT00000447475.1|RP11-466A19.8-001|RP11-466A19.8|927|,ENSMUST00000137411.1|ENSMUSG00000086703.1|OTTMUSG00000000848.1|OTTMUST00000001654.1|4930507D10Rik-001|4930507D10Rik|1152|,0.9476028
ENST00000580311.1|ENSG00000266803.1|OTTHUMG00000179359.1|OTTHUMT00000445925.1|RP1-77H15.1-001|RP1-77H15.1|689|,ENSMUST00000137418.1|ENSMUSG00000084805.1|OTTMUSG00000005845.1|OTTMUST00000013000.1|Gm12273-001|Gm12273|1084|,0.9444796
ENST00000584715.5|ENSG00000264630.5|OTTHUMG00000179537.1|OTTHUMT00000446979.1|PRKCA-AS1-001|PRKCA-AS1|2113|,ENSMUST00000137462.1|ENSMUSG00000084916.1|OTTMUSG00000003128.1|OTTMUST00000006443.1|Gm11656-001|Gm11656|395|,0.95349383
ENST00000610061.1|ENSG00000272871.1|OTTHUMG00000185911.1|OTTHUMT00000471693.1|RP11-408A13.4-001|RP11-408A13.4|1269|,ENSMUST00000137477.1|ENSMUSG00000084851.1|OTTMUSG00000000407.1|OTTMUST00000000983.1|Gm11267-001|Gm11267|1071|,0.951905
ENST00000414938.1|ENSG00000235947.1|OTTHUMG00000156235.2|OTTHUMT00000343583.2|EGOT-001|EGOT|1464|,ENSMUST00000137478.3|ENSMUSG00000087341.4|OTTMUSG00000035998.2|OTTMUST00000092373.1|0610040F04Rik-001|0610040F04Rik|1734|,0.9751541
ENST00000506009.2|ENSG00000250116.2|OTTHUMG00000164842.1|OTTHUMT00000380572.1|RP11-417F21.1-001|RP11-417F21.1|1519|,ENSMUST00000137539.7|ENSMUSG00000085287.8|OTTMUSG00000028526.1|OTTMUST00000070696.1|4833418N02Rik-001|4833418N02Rik|1820|,0.9692985
ENST00000602528.1|ENSG00000270040.1|OTTHUMG00000184011.1|OTTHUMT00000467750.1|RP11-416A14.1-001|RP11-416A14.1|446|,ENSMUST00000137546.1|ENSMUSG00000086275.1|OTTMUSG00000008996.1|OTTMUST00000020422.1|1700121C08Rik-001|1700121C08Rik|677|,0.93430245
ENST00000619646.1|ENSG00000276790.1|OTTHUMG00000186652.1|OTTHUMT00000473550.1|RP11-290H9.5-001|RP11-290H9.5|522|,ENSMUST00000137561.1|ENSMUSG00000085134.1|OTTMUSG00000003149.1|OTTMUST00000006506.1|Gm11659-001|Gm11659|466|,0.9401438
ENST00000514793.1|ENSG00000250999.1|OTTHUMG00000163211.2|OTTHUMT00000372146.1|RP11-1379J22.5-002|RP11-1379J22.5|485|,ENSMUST00000137567.1|ENSMUSG00000087080.1|OTTMUSG00000005588.1|OTTMUST00000012437.1|Gm12199-001|Gm12199|517|,0.91319776
ENST00000612330.1|ENSG00000277969.1|OTTHUMG00000188496.1|OTTHUMT00000477429.1|CTB-58E17.1-001|CTB-58E17.1|2296|,ENSMUST00000137598.1|ENSMUSG00000085145.1|OTTMUSG00000002749.1|OTTMUST00000005461.1|Gm11614-001|Gm11614|736|,0.96185637
ENST00000512352.1|ENSG00000248799.1|OTTHUMG00000163287.1|OTTHUMT00000372472.1|CTC-548H10.2-001|CTC-548H10.2|547|,ENSMUST00000137603.1|ENSMUSG00000086607.7|OTTMUSG00000033168.2|OTTMUST00000082956.1|4930511M06Rik-002|4930511M06Rik|2651|,0.94885087
ENST00000569618.1|ENSG00000261696.1|OTTHUMG00000175506.1|OTTHUMT00000430309.1|RP11-354P17.15-001|RP11-354P17.15|1459|,ENSMUST00000137624.1|ENSMUSG00000086074.1|OTTMUSG00000011267.1|OTTMUST00000026405.1|Gm13274-001|Gm13274|271|,0.91353655
ENST00000567259.1|ENSG00000260416.1|OTTHUMG00000175621.1|OTTHUMT00000430657.1|RP5-963E22.5-001|RP5-963E22.5|1965|,ENSMUST00000137629.1|ENSMUSG00000086166.1|OTTMUSG00000016400.1|OTTMUST00000039513.1|Gm14342-001|Gm14342|2119|,0.9733494
ENST00000623196.1|ENSG00000180539.7|OTTHUMG00000020959.3|OTTHUMT00000055213.3|C9orf139-001|C9orf139|4990|,ENSMUST00000137661.1|ENSMUSG00000087612.1|OTTMUSG00000012624.1|OTTMUST00000030052.1|A230005M16Rik-001|A230005M16Rik|1605|,0.97154325
ENST00000619354.1|ENSG00000274698.1|OTTHUMG00000177998.2|OTTHUMT00000474139.1|RP11-71L14.4-001|RP11-71L14.4|2036|,ENSMUST00000137706.1|ENSMUSG00000074113.4|OTTMUSG00000034024.1|OTTMUST00000085897.1|Gm10629-001|Gm10629|2014|,0.97977567
ENST00000412403.1|ENSG00000228768.2|OTTHUMG00000132786.1|OTTHUMT00000256194.1|MIR365B-001|MIR365B|459|,ENSMUST00000137738.1|ENSMUSG00000084969.1|OTTMUSG00000000193.1|OTTMUST00000000576.1|Gm11205-001|Gm11205|431|,0.8848725
ENST00000596350.1|ENSG00000268231.1|OTTHUMG00000183148.1|OTTHUMT00000465239.1|CTD-2560K21.6-001|CTD-2560K21.6|813|,ENSMUST00000137742.7|ENSMUSG00000101166.6|OTTMUSG00000046258.1|OTTMUST00000055813.1|Gm28496-001|Gm28496|2752|,0.95895684
ENST00000517898.1|ENSG00000167912.5|OTTHUMG00000164333.1|OTTHUMT00000378312.1|RP11-25K19.1-002|RP11-25K19.1|1106|,ENSMUST00000137749.1|ENSMUSG00000086052.1|OTTMUSG00000004331.1|OTTMUST00000009809.1|Gm11802-001|Gm11802|653|,0.9482094
ENST00000366221.3|ENSG00000215014.4|OTTHUMG00000186983.1|OTTHUMT00000474166.1|RP5-832C2.5-001|RP5-832C2.5|2101|,ENSMUST00000137752.1|ENSMUSG00000086682.1|OTTMUSG00000029160.1|OTTMUST00000072320.1|Gm16023-001|Gm16023|2490|,0.978015
ENST00000449270.1|ENSG00000243961.2|OTTHUMG00000031858.1|OTTHUMT00000077965.1|RP5-839B4.8-001|RP5-839B4.8|1036|,ENSMUST00000137802.1|ENSMUSG00000085383.1|OTTMUSG00000015987.1|OTTMUST00000038072.1|Gm14218-001|Gm14218|595|,0.9415133
ENST00000455380.5|ENSG00000233203.6|OTTHUMG00000009988.1|OTTHUMT00000027678.1|RP11-67L3.4-003|RP11-67L3.4|515|,ENSMUST00000137882.1|ENSMUSG00000086172.1|OTTMUSG00000008198.1|OTTMUST00000018619.1|2700068H02Rik-001|2700068H02Rik|1872|,0.9421035
ENST00000568040.1|ENSG00000260436.1|OTTHUMG00000177164.1|OTTHUMT00000435694.1|RP11-20I23.7-001|RP11-20I23.7|287|,ENSMUST00000137883.1|ENSMUSG00000085185.9|OTTMUSG00000032976.1|OTTMUST00000082227.1|BC028777-002|BC028777|985|,0.89340407
ENST00000576014.1|ENSG00000263089.1|OTTHUMG00000178132.1|OTTHUMT00000440656.1|RP11-166P13.4-001|RP11-166P13.4|4281|,ENSMUST00000138007.1|ENSMUSG00000087574.1|OTTMUSG00000001251.2|OTTMUST00000002490.1|C030037D09Rik-001|C030037D09Rik|3220|,0.9778293
ENST00000624175.1|ENSG00000279839.1|OTTHUMG00000185775.1|OTTHUMT00000471225.1|RP11-193J6.1-001|RP11-193J6.1|2677|,ENSMUST00000138077.1|ENSMUSG00000086810.1|OTTMUSG00000010445.1|OTTMUST00000024316.1|Gm13110-001|Gm13110|3414|,0.982948
ENST00000379526.1|ENSG00000205300.3|OTTHUMG00000031774.1|OTTHUMT00000077799.1|RP11-352D3.2-001|RP11-352D3.2|686|,ENSMUST00000138080.1|ENSMUSG00000086831.1|OTTMUSG00000016183.1|OTTMUST00000038764.1|Gm14280-001|Gm14280|1444|,0.9507792
ENST00000577684.1|ENSG00000220161.4|OTTHUMG00000179643.1|OTTHUMT00000447480.1|FLJ35934-001|FLJ35934|1871|,ENSMUST00000138136.1|ENSMUSG00000085459.1|OTTMUSG00000005839.1|OTTMUST00000012990.1|Gm12272-001|Gm12272|333|,0.89587903
ENST00000596663.5|ENSG00000233251.7|OTTHUMG00000152032.2|OTTHUMT00000470756.1|AC007743.1-005|AC007743.1|3075|,ENSMUST00000138164.1|ENSMUSG00000085510.1|OTTMUSG00000005314.1|OTTMUST00000011841.1|Gm12082-001|Gm12082|600|,0.9486683
ENST00000420268.1|ENSG00000231098.1|OTTHUMG00000155377.1|OTTHUMT00000339728.1|AC008154.4-001|AC008154.4|414|,ENSMUST00000138275.1|ENSMUSG00000086762.1|OTTMUSG00000017160.1|OTTMUST00000041541.1|Gm14546-001|Gm14546|1647|,0.9425593
ENST00000431983.1|ENSG00000230843.1|OTTHUMG00000032784.1|OTTHUMT00000079785.1|RP11-380D15.3-001|RP11-380D15.3|453|,ENSMUST00000138288.1|ENSMUSG00000087633.1|OTTMUSG00000016687.1|OTTMUST00000040410.1|Gm14455-001|Gm14455|2146|,0.94735074
ENST00000622988.1|ENSG00000278997.1|OTTHUMG00000175793.1|OTTHUMT00000431082.1|RP11-131M11.2-001|RP11-131M11.2|1360|,ENSMUST00000138291.1|ENSMUSG00000085701.1|OTTMUSG00000009541.1|OTTMUST00000021851.1|Gm12968-001|Gm12968|1454|,0.9704152
ENST00000332558.8|ENSG00000183470.9|OTTHUMG00000150507.5|OTTHUMT00000318676.5|FLJ40288-001|FLJ40288|1998|,ENSMUST00000138298.1|ENSMUSG00000085847.1|OTTMUSG00000017098.1|OTTMUST00000041412.1|Gm14540-001|Gm14540|3261|,0.97567046
ENST00000416774.1|ENSG00000223823.1|OTTHUMG00000000827.1|OTTHUMT00000002221.1|LINC01342-001|LINC01342|1620|,ENSMUST00000138361.1|ENSMUSG00000086549.1|OTTMUSG00000013217.1|OTTMUST00000031955.1|Gm13648-001|Gm13648|1536|,0.9547872
ENST00000453347.1|ENSG00000228420.1|OTTHUMG00000011637.1|OTTHUMT00000032165.1|RP4-735C1.6-001|RP4-735C1.6|476|,ENSMUST00000138374.1|ENSMUSG00000087357.1|OTTMUSG00000007185.1|OTTMUST00000016579.1|Gm12498-001|Gm12498|2458|,0.95335793
ENST00000421614.1|ENSG00000228317.1|OTTHUMG00000020423.1|OTTHUMT00000053503.1|RP11-235C23.5-001|RP11-235C23.5|631|,ENSMUST00000138377.1|ENSMUSG00000084970.1|OTTMUSG00000007069.1|OTTMUST00000016360.1|1700060J05Rik-001|1700060J05Rik|1060|,0.9017618
ENST00000366153.2|ENSG00000203327.2|OTTHUMG00000152548.1|OTTHUMT00000326452.1|AC012358.7-001|AC012358.7|916|,ENSMUST00000138402.1|ENSMUSG00000085165.1|OTTMUSG00000005329.1|OTTMUST00000011884.1|Gm12089-001|Gm12089|428|,0.9480196
ENST00000434779.5|ENSG00000236758.5|OTTHUMG00000016655.1|OTTHUMT00000044333.1|MTUS2-AS2-003|MTUS2-AS2|720|,ENSMUST00000138406.1|ENSMUSG00000085565.1|OTTMUSG00000025706.1|OTTMUST00000063314.1|Gm15721-001|Gm15721|3308|,0.9430586
ENST00000628989.1|ENSG00000281186.1|OTTHUMG00000189562.1|OTTHUMT00000479969.1|LINC00706-001|LINC00706|699|,ENSMUST00000138416.2|ENSMUSG00000085257.2|OTTMUSG00000011200.2|OTTMUST00000026280.2|Gm13264-001|Gm13264|2011|,0.95707977
ENST00000433734.1|ENSG00000236975.1|OTTHUMG00000041351.1|OTTHUMT00000099069.1|RP5-1065P14.2-001|RP5-1065P14.2|599|,ENSMUST00000138442.1|ENSMUSG00000085030.1|OTTMUSG00000031068.1|OTTMUST00000076971.1|2810455O05Rik-001|2810455O05Rik|1691|,0.9551565
ENST00000452378.1|ENSG00000226849.1|OTTHUMG00000034707.1|OTTHUMT00000083946.1|RP4-635E18.7-001|RP4-635E18.7|2682|,ENSMUST00000138492.1|ENSMUSG00000087217.1|OTTMUSG00000010958.3|OTTMUST00000025708.1|Gm13209-001|Gm13209|494|,0.9224059
ENST00000444017.1|ENSG00000236634.1|OTTHUMG00000154543.1|OTTHUMT00000335869.1|AC016903.1-001|AC016903.1|588|,ENSMUST00000138535.7|ENSMUSG00000085842.7|OTTMUSG00000002499.3|OTTMUST00000004904.1|Pard3bos1-001|Pard3bos1|1878|,0.95441705
ENST00000624527.2|ENSG00000164385.8|OTTHUMG00000014122.1|OTTHUMT00000039633.1|LINC01600-001|LINC01600|2434|,ENSMUST00000138574.1|ENSMUSG00000085770.1|OTTMUSG00000000689.1|OTTMUST00000001321.1|Gm11381-001|Gm11381|420|,0.9333616
ENST00000609827.1|ENSG00000272604.1|OTTHUMG00000186297.1|OTTHUMT00000472786.1|RP11-251G23.5-001|RP11-251G23.5|2578|,ENSMUST00000138617.1|ENSMUSG00000085664.1|OTTMUSG00000032992.1|OTTMUST00000082283.1|Atxn7l1os2-001|Atxn7l1os2|2019|,0.9718953
ENST00000366424.2|ENSG00000203635.2|OTTHUMG00000151382.1|OTTHUMT00000322439.1|AC144450.2-001|AC144450.2|1641|,ENSMUST00000138626.1|ENSMUSG00000085472.1|OTTMUSG00000025320.2|OTTMUST00000062323.2|Gm15691-001|Gm15691|849|,0.9700752
ENST00000440266.2|ENSG00000230599.2|OTTHUMG00000155454.2|OTTHUMT00000340197.2|AC018495.3-001|AC018495.3|452|,ENSMUST00000138670.2|ENSMUSG00000087083.2|OTTMUSG00000018969.2|OTTMUST00000045573.2|Gm15083-001|Gm15083|1413|,0.94911045
ENST00000584277.1|ENSG00000264491.1|OTTHUMG00000179551.1|OTTHUMT00000447037.1|RP11-349A8.3-001|RP11-349A8.3|460|,ENSMUST00000138702.1|ENSMUSG00000086442.1|OTTMUSG00000003660.1|OTTMUST00000007903.1|Gm11722-001|Gm11722|534|,0.88959396
ENST00000417123.1|ENSG00000232564.3|OTTHUMG00000151147.4|OTTHUMT00000321532.1|RP4-591N18.2-001|RP4-591N18.2|1932|,ENSMUST00000138715.1|ENSMUSG00000047938.7|OTTMUSG00000034071.1|OTTMUST00000086074.1|4930483J18Rik-003|4930483J18Rik|1093|,0.96407884
ENST00000515608.5|ENSG00000249898.7|OTTHUMG00000163619.3|OTTHUMT00000374533.1|MCPH1-AS1-001|MCPH1-AS1|2147|,ENSMUST00000138744.1|ENSMUSG00000087300.1|OTTMUSG00000036083.1|OTTMUST00000092707.1|Gm16725-001|Gm16725|1253|,0.96758956
ENST00000424215.1|ENSG00000228037.1|OTTHUMG00000000819.1|OTTHUMT00000002191.1|RP3-395M20.9-001|RP3-395M20.9|626|,ENSMUST00000138795.7|ENSMUSG00000087437.7|OTTMUSG00000010464.2|OTTMUST00000024362.1|Gm13112-001|Gm13112|1258|,0.9537811
